"Fecha";"Descripción";"Usuario"
"2017-07-12 03:53:59";"Se ha consultado el numero: 600000102 con resultado: Número no encontrado";"vavenda2"
"2017-07-12 03:54:59";"Se ha consultado el numero: 600000102 con resultado: Número no encontrado";"vavenda2"
"2017-07-12 03:55:27";"Se ha consultado el numero: 610000000 con resultado: Número no encontrado";"vavenda2"
"2017-07-12 03:58:05";"Se ha consultado el numero: 630700588 con resultado: Número no encontrado";"vavenda2"
"2017-07-12 05:55:08";"Se ha consultado el numero: 630700588 con resultado: Número no encontrado";"admin"
"2017-07-12 08:13:45";"Se ha consultado el numero: 610000000 con resultado: Número no encontrado";"admin"
"2017-07-12 15:56:00";"Se ha consultado el numero: 650000000 con resultado: G";"admin"
"2017-07-12 15:56:19";"Se ha consultado el numero: 660214865 con resultado: A";"admin"
"2017-07-12 15:57:03";"Se ha consultado el numero: 600000000 con resultado: A";"admin"
"2017-07-12 15:57:07";"Se ha consultado el numero: 600000001 con resultado: A";"admin"
"2017-07-12 15:57:10";"Se ha consultado el numero: 600000005 con resultado: A";"admin"
"2017-07-12 15:57:25";"Se ha consultado el numero: 600000003 con resultado: Número no encontrado";"admin"
"2017-07-12 16:18:02";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-12 16:18:30";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-12 16:18:31";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-12 16:18:31";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-12 16:18:31";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-12 16:18:58";"Se ha consultado el numero: 614567890 con resultado: Número no encontrado";"admin"
"2017-07-12 16:21:54";"Se ha consultado el numero: 600000000 con resultado: A";"admin"
"2017-07-12 16:22:08";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-12 16:22:09";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-12 16:22:19";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-12 16:22:45";"Se ha consultado el numero: 654321234 con resultado: Número no encontrado";"admin"
"2017-07-12 16:22:56";"Se ha consultado el numero: 654321234 con resultado: Número no encontrado";"admin"
"2017-07-12 16:23:22";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-13 03:14:17";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-13 03:14:46";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 03:15:27";"Se ha consultado el numero: 630700588 con resultado: A";"vavenda2"
"2017-07-13 03:15:37";"Se ha consultado el numero: 600000000 con resultado: A";"vavenda2"
"2017-07-13 03:15:49";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-13 03:29:01";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-13 03:29:14";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-13 03:29:45";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-13 03:30:13";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-13 03:33:49";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-13 03:34:51";"Se ha consultado el numero: 630700588 con resultado: A";"vavenda2"
"2017-07-13 03:48:05";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 03:53:39";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-13 03:54:45";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-13 03:55:04";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-13 03:55:11";"Se ha consultado el numero: 600000000 con resultado: A";"vavenda2"
"2017-07-13 03:55:23";"Se ha consultado el numero: 630700588 con resultado: A";"vavenda2"
"2017-07-13 05:19:14";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-13 05:35:54";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-13 05:36:48";"Se ha consultado el numero: 630700588 con resultado: A";"vavenda2"
"2017-07-13 06:13:04";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-13 07:37:12";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-13 08:31:42";"Se ha consultado el numero: 626079807 con resultado: A";"ealvar99"
"2017-07-13 08:31:59";"Se ha consultado el numero: 639642606 con resultado: A";"ealvar99"
"2017-07-13 08:45:23";"Se ha consultado el numero: 670576967 con resultado: A";"ealvar99"
"2017-07-13 08:46:02";"Se ha consultado el numero: 619818234 con resultado: A";"ealvar99"
"2017-07-13 08:46:04";"Se ha consultado el numero: 619818234 con resultado: A";"ealvar99"
"2017-07-13 08:49:57";"Se ha consultado el numero: 602690374 con resultado: A";"ealvar99"
"2017-07-13 08:50:35";"Se ha consultado el numero: 638184452 con resultado: A";"ealvar99"
"2017-07-13 08:58:05";"Se ha consultado el numero: 639642606 con resultado: A";"vavenda2"
"2017-07-13 08:58:54";"Se ha consultado el numero: 607458932 con resultado: G";"admin"
"2017-07-13 09:48:20";"Se ha consultado el numero: 639642606 con resultado: A";"vavenda2"
"2017-07-13 09:52:53";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 09:53:22";"Se ha consultado el numero: 607458933 con resultado: Número no encontrado";"vavenda2"
"2017-07-13 09:53:24";"Se ha consultado el numero: 607458933 con resultado: Número no encontrado";"vavenda2"
"2017-07-13 09:54:39";"Se ha consultado el numero: 639642606 con resultado: A";"vavenda2"
"2017-07-13 09:54:44";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 09:54:49";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 09:54:51";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 09:54:51";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 09:54:56";"Se ha consultado el numero: 639642606 con resultado: A";"vavenda2"
"2017-07-13 09:56:05";"Se ha consultado el numero: 639642606 con resultado: A";"vavenda2"
"2017-07-13 09:56:31";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 09:56:50";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 09:56:50";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-13 09:56:53";"Se ha consultado el numero: 639642606 con resultado: A";"vavenda2"
"2017-07-13 17:40:54";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-14 03:07:09";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-14 03:07:25";"Se ha consultado el numero: 600000102 con resultado: G";"admin"
"2017-07-14 03:07:33";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-14 03:07:48";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-14 03:17:53";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-14 03:20:43";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-14 03:20:49";"Se ha consultado el numero: 600000102 con resultado: G";"admin"
"2017-07-14 03:20:56";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-14 03:21:17";"Se ha consultado el numero: 600000102 con resultado: G";"admin"
"2017-07-14 03:43:42";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-14 03:43:45";"Se ha consultado el numero: 600000102 con resultado: G";"admin"
"2017-07-14 03:43:54";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-14 03:47:29";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-14 03:47:34";"Se ha consultado el numero: 630700588 con resultado: A";"vavenda2"
"2017-07-14 04:43:20";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-14 04:56:05";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-14 04:57:15";"Se ha consultado el numero: 610000000 con resultado: A";"TEST7"
"2017-07-14 04:57:36";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-14 07:33:03";"Se ha consultado el numero: 630700588 con resultado: A";"vavenda2"
"2017-07-14 12:28:15";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-17 02:59:57";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-18 06:38:59";"Se ha consultado el numero: 607458932 con resultado: G";"ealvar99"
"2017-07-18 06:39:35";"Se ha consultado el numero: 607072475 con resultado: Número no encontrado";"ealvar99"
"2017-07-18 06:40:08";"Se ha consultado el numero: 670489308 con resultado: A";"ealvar99"
"2017-07-18 06:40:33";"Se ha consultado el numero: 799999999 con resultado: Número no encontrado";"ealvar99"
"2017-07-18 06:40:45";"Se ha consultado el numero: 607072475 con resultado: Número no encontrado";"ealvar99"
"2017-07-18 06:40:56";"Se ha consultado el numero: 607458932 con resultado: G";"ealvar99"
"2017-07-18 06:41:02";"Se ha consultado el numero: 619801846 con resultado: Número no encontrado";"ealvar99"
"2017-07-18 10:41:23";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-18 10:42:39";"Se ha consultado el numero: 610005467 con resultado: A";"admin"
"2017-07-19 04:46:42";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-19 04:46:52";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-19 04:48:52";"Se ha consultado el numero: 610000000 con resultado: A";"TEST8"
"2017-07-19 04:48:59";"Se ha consultado el numero: 630700588 con resultado: A";"TEST8"
"2017-07-19 04:49:07";"Se ha consultado el numero: 658952152 con resultado: Número no encontrado";"TEST8"
"2017-07-20 04:04:52";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-20 04:39:04";"Se ha consultado el numero: 630700588 con resultado: A";"vavenda2"
"2017-07-20 04:39:09";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-20 04:39:14";"Se ha consultado el numero: 600000102 con resultado: G";"vavenda2"
"2017-07-20 04:39:20";"Se ha consultado el numero: 600000000 con resultado: A";"vavenda2"
"2017-07-20 04:39:28";"Se ha consultado el numero: 656987425 con resultado: Número no encontrado";"vavenda2"
"2017-07-20 04:43:08";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-07-20 14:59:12";"Se ha consultado el numero: 607458932 con resultado: G";"vavenda2"
"2017-07-20 18:28:57";"Se ha consultado el numero: 600000102 con resultado: G";"admin"
"2017-07-21 11:33:18";"Se ha consultado el numero: 699767611 con resultado: Número no encontrado";"ealvar99"
"2017-07-21 11:34:36";"Se ha consultado el numero: 699767611 con resultado: Número no encontrado";"ealvar99"
"2017-07-24 10:01:34";"Se ha consultado el numero: 600000000 con resultado: A";"vavenda2"
"2017-07-25 08:15:15";"Se ha consultado el numero: 600000000 con resultado: A";"vavenda2"
"2017-07-25 08:15:46";"Se ha consultado el numero: 676949272 con resultado: Número no encontrado";"vavenda2"
"2017-07-25 08:23:00";"Se ha consultado el numero: 600000000 con resultado: A";"vavenda2"
"2017-07-25 08:23:23";"Se ha consultado el numero: 676949272 con resultado: Número no encontrado";"vavenda2"
"2017-07-25 10:23:14";"Se ha consultado el numero: 629503257 con resultado: A";"ealvar99"
"2017-07-25 18:35:04";"Se ha consultado el numero: 600000000 con resultado: A";"admin"
"2017-07-25 18:35:17";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-26 16:45:13";"Se ha consultado el numero: 610000000 con resultado: A";"vavenda2"
"2017-07-26 16:45:30";"Se ha consultado el numero: 630700588 con resultado: A";"vavenda2"
"2017-07-28 09:27:57";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-07-28 09:29:45";"Se ha consultado el numero: 600000000 con resultado: A";"admin"
"2017-07-28 09:45:39";"Se ha consultado el numero: 659883183 con resultado: A";"CGLADMINISTRADOR"
"2017-07-28 15:24:47";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-08-01 07:23:45";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-08-01 07:39:49";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-08-01 07:41:09";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-08-01 07:47:47";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-08-01 11:13:12";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-08-01 14:11:03";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-08-01 17:51:49";"Se ha consultado el numero: 630700588 con resultado: A";"admin"
"2017-08-02 02:56:56";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
"2017-08-02 16:10:15";"Se ha consultado el numero: 610000000 con resultado: A";"admin"
